artifactName,country,library,relicTime,material,moreUrl,imageUrl,size,description
雁鱼铜灯,中国,山西博物馆,汉,青铜,https://www.shanximuseum.com/cms/a/8209.html,https://www.shanximuseum.com/uploads/20210528/eddce476fba9cc81f2e9909b40c69fbe.jpg,一级文物。公安机关移交。雁颈与灯体以子母口相接，鱼身与雁颈、腹腔中空相通。圆形灯盘附柄，可自由转动，盘下圈足与雁背直口套合。当灯火点燃时，燃烧形成的灯烟会通过鱼和大雁的颈部传导至贮有清水的大雁体内，起到降低污染，净化室内空气的功效，且灯的照明方向可以随意调整。这种雁鱼灯在其他地方也有出土，但器型如此之大，工艺如此之精却十分罕见。,高58cm，长40cm
义尊,中国,山西博物馆,西周,青铜,https://www.shanximuseum.com/cms/a/8210.html,https://www.shanximuseum.com/uploads/20210528/51d27ae55cc6842cc0ece7fac54404e3.jpg,一级文物，敞口，方唇，扉棱发达、器体厚重，圈足下接高台，内铸21字铭文，记录了武王赏赐义三十朋贝的事情。2019年5月山西省公安机关从香港追回。,长32cm高34cm
三棱大尖状器,中国,山西博物馆,新石器时代,石,https://www.shanximuseum.com/cms/a/9352.html,https://www.shanximuseum.com/uploads/20240304/62552f9638260727faf882212e3d0e4a.jpg,采集于西侯度人圪塔6053地点含动物化石和石器的地层附近，虽已脱离原生地层，但推测其可能来自相同的文化层。,"原料为石英岩(或二长斑岩)，原为一个呈三面和三缘的尖形砾石，尖端有清楚的人工打击痕迹。加工后的尖端，相当对称，亦为三棱形;重1365克;右侧有一个大的石片疤，左侧有两个大石片疤，使尖端突出，显然使用部分在尖端。,这类三棱大尖状器是中国旧石器时代的一种传统性工具，在蓝田县公王岭相当于含蓝田人头骨化石和石器的一套古土壤剖面之下紧接着的另一套古土壤剖面粘土中曾发现过;此外在匼河、丁村等遗址都有发现;甚至在属于新石器时代早期的鹅毛口遗址也有相同类型的石器存在。"
兽目交连纹匜 ,中国,山西博物馆,西周,铜,https://www.shanximuseum.com/cms/a/959.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10bfd1ac38d_1336_748_105_0.jpg,高16厘米，长30厘米,"2005年曲沃县羊舌村出土,敞口，流略上昂，龙首形鋬，瓢形器腹，四个兽蹄形扁足，口沿饰兽目交连纹，腹壁饰数道横条沟纹。"
兽目交连纹盘 ,中国,山西博物馆,西周,铜,https://www.shanximuseum.com/cms/a/960.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10c1a652159_1336_748_111_0.jpg,高16厘米，直径46厘米,"2005年曲沃县羊舌村出土,方唇，窄折沿，浅腹，圈足，圈足下附三小兽蹄形足，口沿和圈足均饰兽目交连纹。"
楚公逆钟 ,中国,山西博物馆,西周,铜,https://www.shanximuseum.com/cms/a/961.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10c20aba18a_1336_748_105_0.jpg,最大者通高51、铣距28.8厘米,"1992年曲沃县北赵村晋侯墓地M64号墓出土,此编钟一组八件，按纹饰差异可以分为两型三式。一型一式有5件，3件较大，2件较小，甬部略作椭方形，于部弧度较浅，枚等部位用浅细的单线划分，间饰有尖凸的乳钉纹。舞部饰勾连云纹，旋饰目雷纹，鼓部饰龙、凤、虎等相纠的纹饰，篆部饰须爪细长的墨鱼纹。部分钟鼓侧有一竖耳、身披鳞甲的动物，为第二基音标志。一型二式仅一件，是整套钟中最大的一件，除以浅细的阳线连珠纹取代尖凸的乳钉纹外，其余与一式相同。二型有两件，是整套钟中最小的两件，纹饰由较粗深的线条组成。篆、鼓部均饰云纹，以鸾鸟纹为第二基音标志。,前6钟均铸有铭文。从现存铭文看，内容记叙了楚公逆为祭祀先祖，出巡四方，四方首领入贡赤铜九万钧，楚公逆用以制钟。楚公逆一般认为即《史记•楚世家》记载的熊咢，其在位时间与晋穆侯相当。史籍记载的晋、楚相交，约在春秋早中期之际，现晋穆侯墓出土楚公逆钟，将晋楚交往的历史提早到了西周晚期，是晋楚文化交流的见证。"
蟠螭纹编钟 ,中国,山西博物馆,东周,铜,https://www.shanximuseum.com/cms/a/962.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10c26b30e1d_1336_748_78_0.jpg,通高17.7～36.7厘米，铣间距12～20.6厘米,"1961年侯马市上马村出土,纽钟，一套九件。半环钮，篆饰勾连纹，鼓面光素。1977年经专家测音，除两件哑音外，其余音节都很准。"
鼓座,中国,山西博物馆,春秋,铜,https://www.shanximuseum.com/cms/a/963.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10c2b93cbbf_1336_748_111_0.jpg,高39厘米，最大径81厘米，底径79厘米,"1996年太原市金胜村674号墓出土,鼓座圆盘，表面隆起，正中有8厘米高的圆筒，以承放贯鼓之建柱。鼓座外壁有4个铺首衔环，等距分布。鼓座的顶部饰一道绹索纹；圆筒外侧饰一条蟠螭纹带。鼓座表面饰5条高浮雕纹带，除第二条是正反相间的牛头状兽面纹外，均为相互缠绕的夔龙纹带，带间以素面凸棱和三角几何纹带凸棱相间隔。"
错银承弓器 ,中国,山西博物馆,战国,铜,https://www.shanximuseum.com/cms/a/965.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10c3590620c.jpg,长21.3厘米，口径2.7×4.8厘米,"1954年永济县薛家崖村出土,为战车上承托弓架的器具。前端向上弯曲作长颈兽头状，后端为长方筒状銎，口部有固定用的穿孔。"
窃曲纹簋,中国,山西博物馆,春秋,铜,https://www.shanximuseum.com/cms/a/930.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10af8fe2219_1336_748_101_0.jpg,高24.8厘米，口径20.8厘米。,1994年曲沃县北赵村出土。出于晋侯墓地93号墓。共6件，形制、大小、纹样均相同。通体饰窃曲纹和瓦纹。墓主是第九代晋侯，即《史记·晋世家》记载的文侯仇。公元前770年，与郑文公、秦襄公合力护送周平王东迁洛邑，开创了东周政权，为晋国历史上一代雄主。
兔尊 ,中国,山西博物馆,西周,铜,https://www.shanximuseum.com/cms/a/966.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10c3ad12ab1_1336_748_121_0.jpg,高22.2厘米，长31.8厘米,"1992年曲沃县北赵村晋侯墓地M8号墓出土,兔作匍匐状，双目前视，两耳向后并拢，四腿蜷曲，腹部中空。兔身两侧饰三层依次凸起的圆形纹饰，由里向外依次是涡纹、四目相间的斜角雷纹和勾连雷纹。以兔作为尊的器形，在青铜器中尚属首见。在晋侯墓地的晋献侯夫妇（M8组）、晋穆侯夫妇（M64组）墓中均有数个铜兔尊作为礼器陪葬，且大小不一、形制有别，是为奇观。"
蟠虺纹车盖斗,中国,山西博物馆,战国,铜,https://www.shanximuseum.com/cms/a/964.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10c315c9741_1336_748_115_0.jpg,通高13.3厘米，顶径9.6厘米,"1954年山西省长治市分水岭出土,斗上作直壁扁鼓形，周壁有长方镂孔18个，为插辐搭顶所用。斗下渐收，呈细长喇叭筒形，长三角镂孔8个，为固定盖顶所用。斗顶饰蟠螭纹和涡纹。"
青釉马  ,中国,山西博物馆,北魏,瓷,https://www.shanximuseum.com/cms/a/7347.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2020/03/27/s5e7d7bc7b3749.jpg,高27.6、长40、宽12.2厘米,"山西省大同市司马金龙墓出土,山西博物院藏"
铺首牛头螭纹蹄足升鼎 ,中国,山西博物馆,春秋,铜,https://www.shanximuseum.com/cms/a/937.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10b18b70ec3_1336_748_115_0.jpg,高26厘米，口径26.5厘米，腹径33.5厘米。1988年太原市金胜村赵卿墓出土。一组5件，图为第3件。大小相次成列，器形、纹饰基本相同，纹样随鼎体的减小而略有减少。器物为覆盆形盖，上置三卧伏状犀牛作钮，犀牛昂首，竖耳，圆眼，阔鼻。盖正中有桥形钮，衔环。器为弇口，唇微敛，圆腹微鼓，两侧设一对兽面铺首衔环，短粗兽蹄足，弧形裆低矮。盖面上自内向外有三组花纹，依次为鸟纹、牛头双身螭纹和夔凤纹。上腹部为牛头双身螭纹带。各类主要纹饰都以回纹等几何纹作填纹。出土时鼎内置牛、羊骨骼。,"西周礼制规定，举行祭祀、宴飨和丧葬等活动时，奇数鼎与偶数簋组合并配置其他器物成套使用。天子九鼎八簋，诸侯七鼎六簋，大夫五鼎四簋，士三鼎二簋。其中鼎分三类：一为镬鼎，用以煮牲及鱼、腊；二为升鼎，也称正鼎，主要盛放镬鼎煮熟的肉食；三为羞鼎，又称陪鼎，用于盛放佐料，和升鼎配套使用。这种代表身份等级的用鼎制度是以升鼎为中心的。,赵卿墓出土三组升鼎，根据所盛牲骨的鉴定，应属牛、羊、豕“三牲”齐全的“太牢”或“大牢”，按规定只有天子或诸侯才能使用。"
兽面纹甗 ,中国,山西博物馆,西周,铜,https://www.shanximuseum.com/cms/a/933.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10b08e87f81_1336_748_118_0.jpg,通高40厘米，两耳间距33厘米。2006年绛县横水墓地出土。甑鬲上下合体，双立耳，侈口，直腹，兽面分裆足，颈部饰兽面纹，双眼突出，兽体以云雷纹装饰。足部饰牛角形兽面纹，器内壁有“作宝彝”铭文。,
铃簋,中国,山西博物馆,西周,铜,https://www.shanximuseum.com/cms/a/932.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10b0375a64a_1336_748_105_0.jpg,通高34.5厘米，耳间距33厘米。2006年绛县横水墓地出土。圆形带盖，圈形捉手，侈口，束颈，双兽头垂珥耳，鼓腹，圈足，方形座，座内有悬铃，带舌。盖面以四条扉棱分出四组凤鸟纹，捉手面饰凤鸟纹，颈部饰两组相对长体凤鸟纹，以兽头分割，腹部以扉棱和双耳分割为四组凤鸟纹，方座四面均饰相对凤鸟纹，均以云雷纹衬底。,
晋侯pi簋,中国,山西博物馆,西周,铜,https://www.shanximuseum.com/cms/a/931.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10afe5d62e5_1336_748_132_0.jpg,通高38.4厘米，口径24.8厘米。1992年曲沃县北赵村晋侯墓地M8出土。盖为隆顶，圈形捉手。器身敞口，束颈，鼓腹，圈足外侈，下连方座。两侧有兽首垂珥耳，双耳浑厚，颇具气势。圈足底部一环，应为系铃所用。盖顶、盖沿、器颈、腹部和圈足各饰兽目交连纹一周，兼饰粗疏的横条沟纹。方座每面三边也饰兽目交连纹，方座面上四角各饰一牛角形兽面纹。盖内、器底铸有铭文4行26字:“唯九月初吉庚午，晋侯作□簋，用享于文祖皇考，其万亿永宝用”。记晋侯作此簋，用于祭祀其祖、父。内容与晋侯壶基本相同。晋侯“pi”，是墓地中唯一能与《史记·晋世家》记载的姓名相吻合的晋献侯。,
牛头双身蟠螭纹甗,中国,山西博物馆,春秋,铜,https://www.shanximuseum.com/cms/a/938.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10b1d7a2f3d_1336_748_111_0.jpg,高29.5厘米，口径22.5厘米。1988年太原市金胜村赵卿墓出土。蒸食器。上甑下鬲。甑折沿，厚唇略外撇，直颈，下腹内收成平底，箅圆形，箅孔为辐射形，内外共两周。颈的两侧有一对兽面铺首衔环。颈和下腹部均饰“S”形夔凤纹带。上腹部牛头双身蟠螭纹带。鬲直口，肩部微鼓，弇口，短颈，鼓腹，腹壁下半部内收成平底，三蹄足。肩部有一对兽面铺首衔环。肩部饰一周牛头双身蟠螭纹。甑置鬲上，严丝合缝，非常稳妥。,
卧牛钮蹄足鼎 ,中国,山西博物馆,春秋,铜,https://www.shanximuseum.com/cms/a/935.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10b11946718_1336_748_108_0.jpg,高11.3厘米，耳间距14.5厘米。1988年太原市金胜村赵卿墓出土。覆钵形盖，正中有环形钮，钮中有一圆环，为捉手。周围置有等距三头立雕卧牛，牛头前昂，角、耳、鼻、眼清晰，躺卧在地，悠闲自在。鼎体弇口，唇内敛，方形耳，腹壁微鼓，平底，三蹄足，足微外撇，空心。盖鼎环钮和圆环饰绹索纹，牛身饰锥刺纹，似牛毛，正中心饰涡纹和三角回纹。盖和鼎身饰宽窄两周“C”形蟠螭纹带。蟠螭头带角，身相互纠缠，十分紧密。蟠螭身饰三条平行线。鼎身正面线刻“S”纹，侧面饰勾云纹。鼎腹部在两组纹样中用凸弦纹为界纹。足根线刻兽面纹。,
附耳蹄足鼎,中国,山西博物馆,春秋,铜,https://www.shanximuseum.com/cms/a/934.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10b0d5dfeae_1336_748_91_0.jpg,高66厘米，口径60厘米。1961年侯马市上马墓地出土。炊煮器。大口，窄沿，深腹，圜底，附耳外侈，兽蹄形足，无盖。腹上部饰蟠虺纹，下部饰内填双头对称蟠螭纹的垂叶纹，鼎耳饰蟠虺纹。颈、肩和腹部均以绹索纹分割。足部上端饰兽面纹。,
夔龙兽带纹鬲,中国,山西博物馆,春秋,铜,https://www.shanximuseum.com/cms/a/940.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10d231cec1b.jpg,高11厘米，口径14.4厘米,"1988年太原市金胜村赵卿墓出土,炊煮器。折沿，厚唇，敛口，束颈，腹部微鼓，平底，瓦状兽蹄足。肩部饰三条龙形扉棱，扉棱内填圆点纹。上腹部一周正反组合的夔龙纹带，龙首在正中，身在四周。内填云纹和三角回纹。"
散虺纹簠,中国,山西博物馆,春秋,铜,https://www.shanximuseum.com/cms/a/941.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10b3321b0d6_1336_748_125_0.jpg,高19厘米，口径36厘米,"1988年太原市金胜村赵卿墓出土,盛稻粱之器。两件器物形制、大小、纹样相同。此图为其中之一。盖、器基本相同，上下对合成一体，盖、器均作长方矩形，平口，直壁，下腹壁斜折，平底。在盖、器的两短边各设一对兽面铺首环形耳，下承四个曲形蹼形足。腹壁和足壁饰“C”形蟠虺纹。"
蟠虺纹盖豆 ,中国,山西博物馆,春秋,铜,https://www.shanximuseum.com/cms/a/942.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10b3af7e95f_1336_748_121_0.jpg,高19.8厘米，口径16.7厘米,"1988年太原市金胜村赵卿墓出土,盖与豆盘扣合后呈扁球形。盖呈覆碗状，圆形捉手，母口，可与豆盘子口套合，豆盘深腹，小平底，下承喇叭形矮柄圈足。豆盘两侧置环耳一对。盖面捉手饰花纹四周，由里及外，依次为三角回纹、绹索纹、勾连云纹和云头三角纹。盖和豆盘饰宽、窄蟠虺纹四周，纹样紧密，以凸弦三角纹为界纹。口沿上三周“>”纹，下腹为垂叶纹，其中用一对“S”形夔龙作填纹。环耳饰贝纹和绹索纹。纹样图案化，分节环印，接痕清晰。"
兽面纹方彝 ,中国,山西博物馆,西周,铜,https://www.shanximuseum.com/cms/a/947.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10b571d8a70_1336_748_111_0.jpg,高37厘米，口长22厘米，口宽15.8厘米,"2006年绛县横水墓地出土,长方体，盖和盖钮均作四坡式屋顶形，侈口，束颈，腹微曲。花纹浮雕。盖和腹的四面饰双龙组成的内卷角大兽面，阔口獠牙，巨睛利爪。口沿下饰双体龙纹。方圈足饰长冠垂尾凤鸟。自盖至足的四隅皆有扉棱。颇显凝重大方。此为倗国铜器。"
