country,library,link,imageurl,size,artifactName,relicTime,material,description
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-17518-A,https://lh3.googleusercontent.com/v-Gd4bvK93ERmQySEkF3koACwwTYGCIjTocnyqhmhB-K-aY5ai-tDBfsfTst3G9PzHrmx7LS99svHXVgBI7-WiDFNw=w200,height  43.5 cm,"Cylindrical, shoulderd vase with powder bleu and panels in reserve with flower sprays and birds",c. 1700 - c. 1724,porcelain,"Cilindervormige vaas van porselein met schuine schouder, rechte nek en platte, opstaande rand, beschilderd in onderglazuur blauw en op het glazuur blauw, rood, groen, geel, zwart en goud. De vaas is bedekt met bleu poudré (poederblauw) met hierin uitgespaard twee rechthoekige cartouches met ingedrukte hoeken gevuld met een vogel op een bloemtak (prunus en pioen); op het blauw een decoratie in goud van krulwerk met gestileerde bloemen en twee rechthoekige cartouches met ingeknepen hoeken, de één gevuld met rots, bamboetak en twee vogels, de ander met prunustak en een vlinder; op de schouder een band ruyi-motief met geometrisch patroon afgewisseld met gelobde cartouches met kostbaarheden (ruit, muzieksteen, rol); de nek met geometrisch patroon waarin twee waaiervormige cartouches met bloemtak en vlinder of rivierlandschap; de rand met meander-motief. Op de onderzijde een oud label met: A. Staal. Antiquaire / Rokin 156, Amsterdam. Bleu poudré met famille verte."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6419-B,https://lh3.googleusercontent.com/m9AA93CYqnkPrqtt5AUC7t4Y2pkrqDPWht9V4P1hjrIv9JanrPs6poXJTplxeBAvNYYcfS4P5j0qT9QRjrNPlle3_GaP6OPxwUWAziM=w200,height  11 cm,Tureen,c. 1700 - c. 1724,porcelain,"Kom met deksel van porselein met twee staande oren met krulwerk, geheel bedekt met onderglazuur bleu poudré (poederblauw) en op het glazuur beschilderd met goud. Op de kom een bloemenmand en een bloemenvaas (lotus, blauwe regen, aster, pioen). De deksel met dezelfde decoratie. Bleu poudré met goud."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13804,https://lh3.googleusercontent.com/m9AA93CYqnkPrqtt5AUC7t4Y2pkrqDPWht9V4P1hjrIv9JanrPs6poXJTplxeBAvNYYcfS4P5j0qT9QRjrNPlle3_GaP6OPxwUWAziM=w200,height  2.4 cm,"Saucer with a woman, man and child in a fenced garden",c. 1750 - c. 1774,porcelain,"Schotel van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, paars, zwart en goud. Op het plat een man, vrouw en kind op een kleed aan een tafel in een omheinde tuin met rotsen en planten; de rand met bladranken. Wand is gebroken geweest. Famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-16290,https://lh3.googleusercontent.com/v-Gd4bvK93ERmQySEkF3koACwwTYGCIjTocnyqhmhB-K-aY5ai-tDBfsfTst3G9PzHrmx7LS99svHXVgBI7-WiDFNw=w200,height  24 cm,Garniture with two beaker vases and three covered jars with vrouwen and flower pots in panels,c. 1680 - c. 1720,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6669,https://lh3.googleusercontent.com/m9AA93CYqnkPrqtt5AUC7t4Y2pkrqDPWht9V4P1hjrIv9JanrPs6poXJTplxeBAvNYYcfS4P5j0qT9QRjrNPlle3_GaP6OPxwUWAziM=w200,height  47.3 cm,Vase (rolwagen) with a meeting between officials and a hermit in a landscape,c. 1635 - c. 1650,porcelain,"Vaas (rolwagen) van porselein met een cilindrisch lichaam en spreidende hals, beschilderd in onderglazuur blauw. Op de wand een voorstelling van een hoogwaardheidsbekleder en zijn gevolg in een ontmoeting met een kluizenaar in een rivierlandschap met rotsen, bananenbomen en een wilg. Één man houdt een vaandel vast, een ander een zwaard. De kluizenaar staat voor een kleed met voorwerpen. Waarschijnlijk zijn het koning Wen van de het Zhou-rijk en de wijze kluizenaar Jiang Taigong. Op de hals een band met afhangende, puntige bladmotieven. Onderzijde is ongeglazuurd. Overgangsporselein in blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13636,https://lh3.googleusercontent.com/m9AA93CYqnkPrqtt5AUC7t4Y2pkrqDPWht9V4P1hjrIv9JanrPs6poXJTplxeBAvNYYcfS4P5j0qT9QRjrNPlle3_GaP6OPxwUWAziM=w200,height  2.9 cm,Plate with a riverlandscape and flower sprays,c. 1725 - c. 1749,porcelain,"Bord van porselein, beschilderd op het glazuur in zwart en goud. Op het plat een rivierlandschap met bergen, bomen, huizen en mensen in boten; de wand met servetwerk afgewisseld met bloemtakken in cartouches; de rand met vier bloemtakken. Rand is gebroken geweest. Encre de Chine."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-12278,https://lh3.googleusercontent.com/m9AA93CYqnkPrqtt5AUC7t4Y2pkrqDPWht9V4P1hjrIv9JanrPs6poXJTplxeBAvNYYcfS4P5j0qT9QRjrNPlle3_GaP6OPxwUWAziM=w200,height  17 cm,Melon-shaped jar,c. 1575 - c. 1599,porcelain,"Eivormige pot van porselein met een gelobde wand, beschilderd in onderglazuur blauw. De wand is verdeeld in vakken met in elk een landschap met bloeiende planten, vogels of paddenstoelen. Boven de voet een band met gestileerde bladmotieven. Op de schouder een band met bloemranken. De nek met gestileerde bloemranken. Kraakporselein in blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-2628,https://lh3.googleusercontent.com/m9AA93CYqnkPrqtt5AUC7t4Y2pkrqDPWht9V4P1hjrIv9JanrPs6poXJTplxeBAvNYYcfS4P5j0qT9QRjrNPlle3_GaP6OPxwUWAziM=w200,height  10.5 cm,Milk jug with cover with onderglaze relief decoration with flowers,c. 1700 - c. 1724,porcelain,"Peervormige melkkan van porselein met c-vormig oor, kleine, driehoekige tuit en deksel met knop, beschilderd op het glazuur in rood, groen, geel, aubergine, zwart en goud. Op de wand van de kan is onder het glazuur een reliëfdecoratie aangebracht met prunussen; om de voet en om de hals een decoratieve rand met bloemen afwisselend in cartouches en tegen een groene ondergrond met zwarte stippen; op het oor en op de tuit een bloemtak. De deksel met reliëfdecoratie, daaromheen een decoratieve band met bloemen afwisselend in cartouches en tegen een groene ondergrond met zwarte stippen. Een barst in de hals; oor afgebroken en in twee delen gebroken, opnieuw vastgelijmd; zes chips in de deksel. Famille verte."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6821,https://lh3.googleusercontent.com/m9AA93CYqnkPrqtt5AUC7t4Y2pkrqDPWht9V4P1hjrIv9JanrPs6poXJTplxeBAvNYYcfS4P5j0qT9QRjrNPlle3_GaP6OPxwUWAziM=w200,height  13.6 cm × diameter  9.8 cm,Tiered box composed of three layers with dragons en precious objects,c. 1680 - c. 1720,porcelain,"Ronde stapeldoos van porselein bestaande uit drie lagen en een deksel, beschilderd in onderglazuur blauw. De wanden van de dozen en de deksel met wolkmotieven en kostbaarheden (parel, ruit, muzieksteen); de bovenzijde van de deksel met een vier-klauwige draak en een parel omgeven door wolken; op de onderzijde een dubbele cirkel. Blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-15936,https://lh3.googleusercontent.com/m9AA93CYqnkPrqtt5AUC7t4Y2pkrqDPWht9V4P1hjrIv9JanrPs6poXJTplxeBAvNYYcfS4P5j0qT9QRjrNPlle3_GaP6OPxwUWAziM=w200,height  2.9 cm,Plate with a cock on a rock near flowering plants,c. 1725 - c. 1749,porcelain,"Bord van porselein, beschilderd op het glazuur in blauw rood, roze, groen, geel, zwart en goud. Op het plat een cartouche met een haan op een rots bij bloeiende planten (pioen, aster) en twee vlinders; om het cartouche op de wand servetwerk met bloemen; op de rand servetwerk met een pioenroos afgewisseld met zes gelobde cartouches met bloemrank. Een barst in de bodem. Famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-12466,https://lh3.googleusercontent.com/wrK0GuEBbg4Oz88Nt8X-BYHZzwnT2s2Ig8ivnOsKO6VeaymsxpzmqKm4R9MRVQvT6fKFRNadlhCJsSAkmntasqv9nLM=w200,height  8.4 cm,Bowl with the eight immortals and Shoulao,c. 1875 - c. 1899,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13524,https://lh3.googleusercontent.com/wrK0GuEBbg4Oz88Nt8X-BYHZzwnT2s2Ig8ivnOsKO6VeaymsxpzmqKm4R9MRVQvT6fKFRNadlhCJsSAkmntasqv9nLM=w200,height  4.3 cm,Saucer-dish with an image of The Crucifixion,c. 1725 - c. 1749,porcelain,"Schaal van porselein, beschilderd op het glazuur in zwart en goud. Op de voorzijde een voorstelling van De Kruisiging. Christus hangt aan het kruis met voor hem Longinus te paard met een speer het lichaam van Christus doorborend; op de achtergrond staan een groep soldaten en mensen toe te kijken; op de rand een band met bladranken. In Europa gedecoreerd."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6918-A,https://lh3.googleusercontent.com/wrK0GuEBbg4Oz88Nt8X-BYHZzwnT2s2Ig8ivnOsKO6VeaymsxpzmqKm4R9MRVQvT6fKFRNadlhCJsSAkmntasqv9nLM=w200,height  20 cm,"Vase with powder blue, antiquities and flower sprays",c. 1700 - c. 1724,porcelain,"Vaas van porselein met bolvormig lichaam en brede, uitlopende hals, beschilderd in onderglazuur blauw. De vaas is bedekt met bleu poudré (poederblauw) met hierin uitgespaard op de wand drie geschulpte vakken gevuld met antiquiteiten, kostbaarheden en objecten gebruikt door geleerden: boeken, penseelpot, rollen etc.; op de hals twee bladvormige reserves met bloemtakken en insecten. Bleu poudré met blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-16329-A,https://lh3.googleusercontent.com/wrK0GuEBbg4Oz88Nt8X-BYHZzwnT2s2Ig8ivnOsKO6VeaymsxpzmqKm4R9MRVQvT6fKFRNadlhCJsSAkmntasqv9nLM=w200,height  29.7 cm,"Hexagonal vase with women, landscapes and precious objects in panel decoration",c. 1700 - c. 1724,porcelain,"Zeshoekige vaas van porselein met hoekig, peervormig lichaam en lange spreidende hals, beschilderd op het glazuur in blauw, rood, groen, geel, aubergine, zwart en goud. Het lichaam is bedekt met een gespikkelde groene grond met kleine bloemen en hierin uitgespaard zes geschulpte vakken met een vrouw (lange lijs) in een omheinde tuin, een landschap en een tafel met shishi (leeuwhond) of qilin met kostbaarheden (ruit, munt) of antiquiteiten (vaas met koraal en pauwenveren of lotusstengel), tussen de vakken afhangende gestileerde lotusbloemen; op de schouder een band met bloemranken tegen een gespikkelde groene grond; op de nek opstaande en afhangende bladmotieven met bloemranken, swastika-symbool, twee banden met ruyi-motief naast een band met bloemranken tegen een gespikkelde groene grond; de rand met zigzag-patroon; rond de voet een band met ruyi-motief. Gerestaureerde rand. Famille verte."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-14956,https://lh3.googleusercontent.com/m9AA93CYqnkPrqtt5AUC7t4Y2pkrqDPWht9V4P1hjrIv9JanrPs6poXJTplxeBAvNYYcfS4P5j0qT9QRjrNPlle3_GaP6OPxwUWAziM=w200,height  6 cm,Bowl,c. 1625 - c. 1649,porcelain,"Klokvormige kom van porselein, beschilderd in onderglazuur blauw. De wand is opengewerkt (ajourwerk in een muntmotief) met hierin vijf medaillons uitgespaard. In de medaillons bloeiende planten of een rivierlandschap. Op de rand een band met ranken; boven de voet een band met bloembladvormige vakken met ranken. Overgangsporselein in blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13174,https://lh3.googleusercontent.com/wrK0GuEBbg4Oz88Nt8X-BYHZzwnT2s2Ig8ivnOsKO6VeaymsxpzmqKm4R9MRVQvT6fKFRNadlhCJsSAkmntasqv9nLM=w200,height  15.8 cm,"Bowl with lotuspetal-shaped panels with flower sprays, rocks and insects",c. 1680 - c. 1720,porcelain,"Kom van porselein, beschilderd in onderglazuur blauw. Op de wand acht lotusblad-vormige vakken met bloeiende planten bij
 een rots (pioen, prunus, chrysant e.a.), tussen de vakken een halve bloem met ranken; op de bodem een medaillon met een rots, bloemtakken en insecten; de binnenrand met servetwerk afgewisseld met gelobd cartouches met bloemtakken bij een rots. Rand licht beschadigd. Blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-581,https://lh3.googleusercontent.com/wrK0GuEBbg4Oz88Nt8X-BYHZzwnT2s2Ig8ivnOsKO6VeaymsxpzmqKm4R9MRVQvT6fKFRNadlhCJsSAkmntasqv9nLM=w200,height  4.1 cm,Saucer-dish with a red glaze,c. 1700 - c. 1799,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-15895-A,https://lh3.googleusercontent.com/wrK0GuEBbg4Oz88Nt8X-BYHZzwnT2s2Ig8ivnOsKO6VeaymsxpzmqKm4R9MRVQvT6fKFRNadlhCJsSAkmntasqv9nLM=w200,height  5.9 cm,"Octagonal cup and saucer with light brown, animals and flower sprays",c. 1700 - c. 1724,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1271,https://lh3.googleusercontent.com/POYWS-Tx2WHRRJFLDWe4rDXE8LrJBVce-2oI0tuuUnDAGlogNGpfE9l5ZX4XfLU_VRoD9kwc1oSxgkNwiu1WkBsl8g=w200,diameter  13.2 cm × height  5.2 cm,Bowl,c. 960 - c. 1279,stoneware,"Kom van steengoed met zesmaal gelobde rand, bedekt met een transparant glazuur met een lichtblauwe tint. De onderkant binnen de voetring ongeglazuurd. Qingbai."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-14957,https://lh3.googleusercontent.com/wrK0GuEBbg4Oz88Nt8X-BYHZzwnT2s2Ig8ivnOsKO6VeaymsxpzmqKm4R9MRVQvT6fKFRNadlhCJsSAkmntasqv9nLM=w200,height  10 cm,Covered jar with three women in a garden and playing boys,c. 1680 - c. 1720,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-624,https://lh3.googleusercontent.com/wrK0GuEBbg4Oz88Nt8X-BYHZzwnT2s2Ig8ivnOsKO6VeaymsxpzmqKm4R9MRVQvT6fKFRNadlhCJsSAkmntasqv9nLM=w200,height  5 cm,Tea bowl with a bluish brown glaze,c. 960 - c. 1279,stoneware,"Theekom van steengoed, gedeeltelijk bedekt met een bruin glazuur met donkerblauwe vlekken. De onderste helft van de kom is ongeglazuurd."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-661,https://lh3.googleusercontent.com/POYWS-Tx2WHRRJFLDWe4rDXE8LrJBVce-2oI0tuuUnDAGlogNGpfE9l5ZX4XfLU_VRoD9kwc1oSxgkNwiu1WkBsl8g=w200,height  5.4 cm,Tea bowl with a brownish blue glaze,c. 960 - c. 1279,stoneware,"Theekom van steengoed, bedekt met een bruinblauw glazuur. De onderzijde is ongeglazuurd. Jian."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-15855-A,https://lh3.googleusercontent.com/wrK0GuEBbg4Oz88Nt8X-BYHZzwnT2s2Ig8ivnOsKO6VeaymsxpzmqKm4R9MRVQvT6fKFRNadlhCJsSAkmntasqv9nLM=w200,height  4.4 cm,Cup and saucer with powder blue and cranes,c. 1700 - c. 1724,porcelain,"Theekop en -schotel van porselein, beschilderd in onderglazuur blauw. De voorzijde van de schotel en de buitenzijde van de kop zijn bedekt met bleu poudré (poederblauw) met hierin uitgespaard driemaal een vliegende kraanvogel; op het plat van de schotel en de bodem van de kop een medaillon met linghzi; de binnenrand van de kom met een decoratieve band arceerwerk. Bleu poudré."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-106,https://lh3.googleusercontent.com/POYWS-Tx2WHRRJFLDWe4rDXE8LrJBVce-2oI0tuuUnDAGlogNGpfE9l5ZX4XfLU_VRoD9kwc1oSxgkNwiu1WkBsl8g=w200,height  6 cm,Tea bowl with a 'hare's fur' glaze,c. 960 - c. 1279,stoneware,"Theekom van steengoed, gedeeltelijk bedekt met een blauwzwart glazuur met goudbruine strepen (hazenvel). De onderste helft van de kom is ongeglazuurd. De rand is gevat in een metalen band. Jian."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-14964,https://lh3.googleusercontent.com/POYWS-Tx2WHRRJFLDWe4rDXE8LrJBVce-2oI0tuuUnDAGlogNGpfE9l5ZX4XfLU_VRoD9kwc1oSxgkNwiu1WkBsl8g=w200,height  9.8 cm,Square bowl with narrative scenes in panel decoration,c. 1680 - c. 1720,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-14728,https://lh3.googleusercontent.com/POYWS-Tx2WHRRJFLDWe4rDXE8LrJBVce-2oI0tuuUnDAGlogNGpfE9l5ZX4XfLU_VRoD9kwc1oSxgkNwiu1WkBsl8g=w200,height  6.9 cm,"Saucer-dish with flower sprays, birds and insects",c. 1700 - c. 1725,porcelain,"Schotel van porselein met ronde wand, beschilderd in onderglazuur blauw en op het glazuur blauw, rood, groen, geel, aubergine, zwart en goud. Op het plat een chrysant en een bloeiende boom, een vogel op een wilgentak, een vlinder en insect in de lucht; op de wand viermaal een pioentak; de rand met een vis of garnaal in een cartouche afgewisseld met gestileerde lotustakken tegen een zwart gestippelde groene grond; de achterzijde met vier bloemtakken; op de rand een band met vissen in cartouches en halve chrysanten afgewisseld met servetwerk. Op de onderzijde een dubbele cirkel. Famille verte."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-38,https://lh3.googleusercontent.com/wrK0GuEBbg4Oz88Nt8X-BYHZzwnT2s2Ig8ivnOsKO6VeaymsxpzmqKm4R9MRVQvT6fKFRNadlhCJsSAkmntasqv9nLM=w200,,Spiegel,618 - 907,bronze (metal),"Knop in de vorm van leeuwachtig fabeldier, geflankeerd door drieklauwige draken. De spiegel heeft een zilverachtige kleur."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-14790,https://lh3.googleusercontent.com/POYWS-Tx2WHRRJFLDWe4rDXE8LrJBVce-2oI0tuuUnDAGlogNGpfE9l5ZX4XfLU_VRoD9kwc1oSxgkNwiu1WkBsl8g=w200,height  3.9 cm,"Plate with flowers, grass and flowering branches",c. 1675 - c. 1724,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-16339,https://lh3.googleusercontent.com/POYWS-Tx2WHRRJFLDWe4rDXE8LrJBVce-2oI0tuuUnDAGlogNGpfE9l5ZX4XfLU_VRoD9kwc1oSxgkNwiu1WkBsl8g=w200,height  13.6 cm,"Square brushpot with fish, flower sprays and landscapes in panel decoration",c. 1800 - c. 1899,porcelain,"Vierkante penseelpot van porselein op plint, beschilderd op het glazuur in blauw, rood, groen, geel, aubergine en zwart. De pot is bedekt met bloeiende planten tegen een zwart gespikkelde groene grond met in reserve telkens twee cartouches met een vogel op een prunustak en een lotusplant; bamboe bij een rots en vissers; een qilin in een landschap en drie eekhoorns op een eikentak; een figuur op een boot in een rivierlandschap en een vis; de plint met meander-patroon. Famille verte."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13737,https://lh3.googleusercontent.com/POYWS-Tx2WHRRJFLDWe4rDXE8LrJBVce-2oI0tuuUnDAGlogNGpfE9l5ZX4XfLU_VRoD9kwc1oSxgkNwiu1WkBsl8g=w200,height  4.7 cm,Straight-sided cup and saucer with petal-shaped panels with flower sprays,c. 1750 - c. 1774,porcelain,"Kop en schotel van porselein met rechte wand, beschilderd in onderglazuur blauw en op het glazuur rood, roze, groen, geel, zwart en goud. Op het plat van de schotel een medaillon met bloemtak; hier omheen twee rijen met bloemtakken in bloembladvormige vakken. De kop met dezelfde decoratie met op de bodem een bloemtak en op de binnenrand een spearhead-border. Een barst in de wand van de kop. Famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1299,https://lh3.googleusercontent.com/POYWS-Tx2WHRRJFLDWe4rDXE8LrJBVce-2oI0tuuUnDAGlogNGpfE9l5ZX4XfLU_VRoD9kwc1oSxgkNwiu1WkBsl8g=w200,height  23 cm × width  16.9 cm × depth  9.6 cm,Tomb figure of a dancer,c. 618 - c. 906,earthenware,"Beeld of graffiguur van een danser van aardewerk, bedekt met een beige glazuur. Tang."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13759,https://lh3.googleusercontent.com/L2yFLt4s08FXMZS2LLY18U65mvkgasUAV4TVYnuHm8lacgIw3sRGfQY28vzy4iu-hx35KFJwd85ApiDCfj5l4DrSbmE=w200,height  4.4 cm,Octagonal cup and saucer with flower sprays and lotus scrolls,c. 1725 - c. 1749,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6933-A,https://lh3.googleusercontent.com/L2yFLt4s08FXMZS2LLY18U65mvkgasUAV4TVYnuHm8lacgIw3sRGfQY28vzy4iu-hx35KFJwd85ApiDCfj5l4DrSbmE=w200,height  13.4 cm,"Stemcup with rocks, peony sprays and butterfly",c. 1700 - c. 1724,porcelain,"Stemcup van porselein met voet en lange steel, beschilderd in onderglazuur blauw. De cup is bedekt met een laagje soft-paste. De voet is beschilderd met een band ruyi-motieven en vier kostbaarheden (ruit); de steel is met tweemaal een decoratieve band boven en onder een ringvormige verdikking; op de cup bloeiende planten met rotsen en een vlinder; de binnenrand met een band servetwerk. Cup is gebroken geweest. Blauw-wit."
