artifact_name,artifact_country,artifact_library,artifact_time,artifact_size,artifact_category,artifact_image,artifact_url,artifact_description
吴宽 谢文太仆送匏研诗行书轴,中国,湖北博物馆,,Paper   119*39.7cm,书画,https://img.cjyun.org/a/10695/202301/96c2f28656e95042e4b43daddd4d7f6b.jpeg,http://hbsbwg.cjyun.org/shuhua/p/4764.html,纸本 Paper   119*39.7cm 吴宽(1435-1504年)，字原博士，号匏庵，又号玉廷亭主，长洲（今江苏吴县）人，官至礼部尚书。擅长行书，源出苏东坡，滋润中时见奇倔。代表作有《种竹诗卷》和《题赵孟颊重江叠嶂图诗》。
王世贞 写乐府词行草 册,中国,湖北博物馆,,Paper  34*44.2cm,书画,https://img.cjyun.org/a/10695/202301/99b8583d9459f98abd4af111a303b966.jpeg,http://hbsbwg.cjyun.org/shuhua/p/4769.html,金笺  Paper  34*44.2cm 王世贞（1526-1590年），字元美，号凤洲，又号弇州山人，江苏太仓人。嘉靖进士，官至刑部尚书。文学家，史学家。与李攀龙等合称为“后七子”。其史著异常丰富，后人称他“负两司马之才”。著有《弇州山人四部稿》等。
邢侗 草书 轴,中国,湖北博物馆,,Paper   172*27cm,书画,https://img.cjyun.org/a/10695/202301/d3b6c46a948d4904c8cf9c1b2c4d0b19.jpeg,http://hbsbwg.cjyun.org/shuhua/p/4772.html,纸本 Paper   172*27cm 邢侗（1551-1612），字子愿，自号啖面生、方山道民，晚号来禽济源山主，世尊称来禽夫子，临邑（今山东临清市）人。官至陕西行太仆卿，人称刑太仆。喜爱诗文，其书法笔力矫健，沉着圆浑，与董其昌、张瑞图、米万钟并称为“明末四家”。代表作有《来禽馆法帖》，著有《来禽馆集》。
徐枋 仿松雪山水图 扇,中国,湖北博物馆,,Gold dusted paper  18*58cm,书画,https://img.cjyun.org/a/10695/202301/9241308218930642db543ee34558fd21.jpeg,http://hbsbwg.cjyun.org/shuhua/p/4809.html,金笺  Gold dusted paper  18*58cm 徐枋（1622-1694年），字昭法，号俟斋、涧叟、秦馀山人。江南长洲（苏州）人。崇祯年举人。其书法学习孙过庭，绘画继承巨然之风格。博学多识，著有《居易堂集》二十卷。
蒋予检 兰花图轴,中国,湖北博物馆,,Paper   111*29.5cm,书画,https://img.cjyun.org/a/10695/202301/048aa59d95de88488a0f69e73ad0b89c.jpeg,http://hbsbwg.cjyun.org/shuhua/p/4820.html,纸本 Paper   111*29.5cm 蒋予检（生卒年未详），字矩亭，河南睢州（今睢县）人。道光二年（1822年）举人，官至江西景德同知。与何绍基友善，书法兼有颜、柳韵味，善于画兰，纵横堰仰，别有姿态。其书画扇作品极具品味。
陈仁先画松图轴,中国,湖北博物馆,,Paper   73*40cm,书画,https://img.cjyun.org/a/10695/202301/b2d3eaa3056d2b61b2cbac0959af505c.jpeg,http://hbsbwg.cjyun.org/shuhua/p/4822.html,纸本 Paper   73*40cm 陈仁先（1878-1949年），名曾寿，别号苍虬，湖北人，曾做过末代皇后婉容的老师，他家藏有元人吴仲圭画松，题曰“苍虬图”，鉴赏家称为神品，四十岁以后才开始学画，作画也以画松为多，风格颇似吴仲圭的苍虬图，著有《苍虬阁诗集》。
张应秋 花卉草虫图 轴,中国,湖北博物馆,,Silk  151*80cm,书画,https://img.cjyun.org/a/10695/202301/5bf05fa7a3274d1464999ee4f2de0973.jpeg,http://hbsbwg.cjyun.org/shuhua/p/4823.html,绢本 Silk  151*80cm 张应秋（生卒年未详），字伯辰，广东顺德人，嘉庆举人。善于书法，擅长画山水和花卉。
罗允夔 人物图 轴,中国,湖北博物馆,,Paper   149*79cm,书画,https://img.cjyun.org/a/10695/202301/d31dd342e9d780b92eb9d790f5fe69ac.jpeg,http://hbsbwg.cjyun.org/shuhua/p/4827.html,纸本 Paper   149*79cm 罗允夔（生卒年未详），江西吉水人，善画山水、人物和花鸟。
苏宜 山水图 轴,中国,湖北博物馆,,Silk  142*61cm,书画,https://img.cjyun.org/a/10695/202301/268e295b1b767923fdfe8dd49c84a70d.jpeg,http://hbsbwg.cjyun.org/shuhua/p/4836.html,绢本 Silk  142*61cm 苏宜（生卒年未详），字仲展。善画山水。代表作有《雪山旅行图》（1663年）和《蓝瑛山水图》（1688年）。
李世倬 山水图轴,中国,湖北博物馆,,Paper   124*54.5cm,书画,https://img.cjyun.org/a/10695/202301/d0afa74e99265b7d4e2df6a9541ecb9a.jpeg,http://hbsbwg.cjyun.org/shuhua/p/4829.html,纸本 Paper   124*54.5cm 李世倬（1687-1770年），字汉章、天涛，号觳斋，菉园、星厓，别号十石居士、太平拙吏、伊祁山人等，三韩（今内蒙古喀喇沁旗）人，一作奉天（今辽宁沈阳）人。先世为朝鲜人。曾任职太常寺，人称李太常。学画师从王翚，具有王翚的风格；花鸟写生深受其舅高其佩指墨画的影响，自成一家，别有情趣。
司马锺 花鸟图轴,中国,湖北博物馆,,Paper   130*31.3cm,书画,https://img.cjyun.org/a/10695/202301/4239bc00e03cf2d7cd7e13f40782227e.jpeg,http://hbsbwg.cjyun.org/shuhua/p/4841.html,纸本 Paper   130*31.3cm 司马锺（生卒年未详），字子英，号秀谷、绣谷、绣鹄，别号紫金山樵，上元（今南京）人。官至隶河工州判。擅长写意花卉和鸟兽。落笔豪放，气势遒逸，其花鸟俱用粗笔点叶，古朴别致，常用一两笔勾勒出草虫鱼虾，生动有趣。被誉为北派写生的创始人。代表作有《海棠翠羽图》。
张照 临米襄阳行书 轴,中国,湖北博物馆,,Silk  172*31cm,书画,https://img.cjyun.org/a/10695/202301/d506199c0834785cd14d08c2b00c97c9.jpeg,http://hbsbwg.cjyun.org/shuhua/p/4844.html,绢彩笺 Colored  Silk  172*31cm 张照(1691-1745)，字得天，号泾南，又称天瓶居士，江苏华亭（今上海）人。官至刑部尚书。擅长形楷书，“馆阁体”能手。所书《岳阳楼记》气魄浑厚又温润秀丽，被镌刻悬于楼上，人称三绝：名楼，妙文，好字。代表作有《录论语书》。
刘墉 行书 轴,中国,湖北博物馆,,Paper   109.4*40cm,书画,https://img.cjyun.org/a/10695/202301/6fa814e2f307aecb300178c1cb8840e6.jpeg,http://hbsbwg.cjyun.org/shuhua/p/4847.html,纸本 Paper   109.4*40cm 刘墉（1719-1804年），字崇如，号石庵，山东诸城人。官至宰相。其书法为乾隆四大家之首，用笔洁净，结体宽舒；师从古人而不拘泥其方法，能匠心独运，有所创造。其小楷，不仅有锺繇、王羲之、颜真卿、苏轼的法度，也含有汉隶魏楷的雅趣。
程瑶田 临祝枝山书 册,中国,湖北博物馆,,Paper   21*28cm,书画,https://img.cjyun.org/a/10695/202301/14bf875fd684092688c7435cc82b93ca.jpeg,http://hbsbwg.cjyun.org/shuhua/p/4852.html,纸本 Paper   21*28cm 程瑶田（1725-1814），字易畴，安徽歙县人，乾隆年举人。精于考据，擅长书法。著有《通艺录》，对古代器物均以绘画说明，其《释虫小记》和《释草小记》，则近似动植物学之研究。
钱大昕 草隶七言 联,中国,湖北博物馆,,Paper   172*36cm,书画,https://img.cjyun.org/a/10695/202301/8c4fa98acbdefdbca36e767c53080b62.jpeg,http://hbsbwg.cjyun.org/shuhua/p/4856.html,纸本 Paper   172*36cm 钱大昕（1728-1804），字晓征，又字及之，号辛楣，又号竹汀居士，晚年号潜研老人，江苏嘉定人，以一篇《御试韫玉赋》收到乾隆皇帝的赏识被赐为举人，后考中进士，任浙江等省乡试考官。著有《潜研堂文集》和《潜研堂文集》等。
金农  花卉图  册,中国,湖北博物馆,,绢本 35*23cm,书画,https://img.cjyun.org/a/10695/202301/c9a65c2e6d68a9f4c039f7e8d691b84f.jpeg,http://hbsbwg.cjyun.org/shuhua/p/5355.html,绢本 35*23cm 金农（1687 - 1764年），字寿门，号冬心，又号稽留山民等，浙江仁和（今杭州）人。“扬州八怪”之一，博学多才，擅长诗文书画，精通鉴赏。其隶书名气很大，书体独创。善于画山水、人物、神佛、花卉、走兽、梅、竹，别具风格。
唐志契  墨笔山水图  扇,中国,湖北博物馆,,泥金笺 16.5*52.5cm,书画,https://img.cjyun.org/a/10695/202301/7125d2ee0b18fcdc206a3d54c130a9e8.jpeg,http://hbsbwg.cjyun.org/shuhua/p/5362.html,泥金笺 16.5*52.5cm 唐志契（1579 - 1651年），字敷五、元生，一作玄生，江都（今杭州）人。童年爱好绘画，擅长山水画，尤其是扇面画。代表作有《山雨欲来图》 ，著有《绘事微言》 。
睡虎地秦简《秦律十八种》,中国,湖北博物馆,秦,长27.5cm,竹木简牍,https://img.cjyun.org/a/10695/202301/b7d1fde331e16d29805e8bcee4ea0139.jpeg,http://hbsbwg.cjyun.org/zhujian/p/5370.html,秦（221 BC—207 BC) 长27.5cm 1975年云梦睡虎地11号墓出土 湖北省博物馆藏 共计201枚竹简，记录了《田律》、《厩菀律》、《仓律》、《金布律》、《司空律》、《置吏律》等十八种秦律的内容。
包山竹简,中国,湖北博物馆,战国,长64.1-69.5厘米,竹木简牍,https://img.cjyun.org/a/10695/202301/c30976d343b55dfe7c9836ceee5c894e.jpeg,http://hbsbwg.cjyun.org/zhujian/p/4728.html,战国 长64.1-69.5厘米 1987年包山2号墓出土
睡虎地秦简墓黑夫“家信”木牍,中国,湖北博物馆,秦,"长22, 宽4cm",竹木简牍,https://img.cjyun.org/a/10695/202301/b2382e9cb1f3c96beb1ea4b411e460d2.jpeg,http://hbsbwg.cjyun.org/zhujian/p/5381.html,秦（221 BC—207 BC) 长22、宽4cm 1975年云梦睡虎地4号墓出土 湖北省博物馆藏 木牍共计527字，内容为黑夫、惊两人的家信，叙述了他们从军到淮阳一带的情况。秦代家书为首次发现，是我国年代最早的家信实物。
睡虎地秦简《日书》甲种《人字图》,中国,湖北博物馆,秦,长25cm,竹木简牍,https://img.cjyun.org/a/10695/202301/60817baec4d3b5fd1016cbb870bdae5f.jpeg,http://hbsbwg.cjyun.org/zhujian/p/5379.html,秦（221 BC—207 BC) 长25cm 1975年云梦睡虎地11号墓出土 湖北省博物馆藏
包山楚简,中国,湖北博物馆,战国,长55—72.6cm,竹木简牍,https://img.cjyun.org/a/10695/202301/f44cbb3a12f5dfb9b26a7759092e09e9.jpeg,http://hbsbwg.cjyun.org/zhujian/p/5369.html,战国（475 BC—221BC） 长55—72.6cm 1987年荆门包山2号墓出土 湖北省博物馆藏 该墓出土有字简牍278枚，其中楚国官方司法文书类竹简有278枚，其中楚国官方司法文书类竹简有196枚。文书类竹简是若干独立的事件或案件的记录。
孔家坡汉简《日书》,中国,湖北博物馆,汉,长33.8cm,竹木简牍,https://img.cjyun.org/a/10695/202301/29df5639746a6b415a02a8c5cd4dcf7d.jpeg,http://hbsbwg.cjyun.org/zhujian/p/5374.html,汉（206 BC—220 BC) 长33.8cm 2000年随州孔家坡8号墓出土 原藏随州博物馆
郭店楚简《淄衣》,中国,湖北博物馆,战国,长31.3—31.6cm,竹木简牍,https://img.cjyun.org/a/10695/202301/d2770bf59985497bb8074354dbfea308.jpeg,http://hbsbwg.cjyun.org/zhujian/p/5368.html,战国（475 BC—221BC） 长31.3—31.6cm 1993年荆门郭店1号墓出土 原藏荆门博物馆 《淄衣》是儒家重要经典《礼记》中的一篇。
睡虎地秦简《日书》甲种,中国,湖北博物馆,秦,长25cm,竹木简牍,https://img.cjyun.org/a/10695/202301/7313d56699507d77be4f6cf3e4cb4f35.jpeg,http://hbsbwg.cjyun.org/zhujian/p/5373.html,秦（221 BC—207 BC) 长25cm 1975年云梦睡虎地11号墓出土 湖北省博物馆藏
望山楚墓卜筮祭祷简,中国,湖北博物馆,战国,最长52.1cm,竹木简牍,https://img.cjyun.org/a/10695/202301/b43ff45f937af18aae4d3b65ea78617e.jpeg,http://hbsbwg.cjyun.org/zhujian/p/5375.html,战国（475 BC—221BC） 均残断，最长52.1cm 1965年江陵望山1号墓出土 湖北省博物馆藏 内容为墓主昭固的卜筮祭祷记录，是我国最早发现的卜筮祭祷竹简。
郭店竹简《老子》乙,中国,湖北博物馆,战国,长14.1—29.7cm,竹木简牍,https://img.cjyun.org/a/10695/202301/69af0c16a8b6739255e9ebf7262dfc14.jpeg,http://hbsbwg.cjyun.org/zhujian/p/5366.html,战国（475 BC—221BC） 长14.1—29.7cm 1993年荆门郭店1号墓出土 原藏荆门博物馆 郭店楚墓共发现三种《老子》 ，此为第二种。
睡虎地秦简《为吏之道》,中国,湖北博物馆,秦,长27.5cm,竹木简牍,https://img.cjyun.org/a/10695/202301/f3f0c7e60bda647d33d495915f8b891b.jpeg,http://hbsbwg.cjyun.org/zhujian/p/5372.html,秦（221 BC—207 BC) 长27.5cm 1975年云梦睡虎地11号墓出土 湖北省博物馆藏 共计51枚竹简，采用分栏书写的方式。
郭店楚简《太一生水》,中国,湖北博物馆,战国,长17.6—25.7cm,竹木简牍,https://img.cjyun.org/a/10695/202301/7998ca8de922950c98bb039ddd565623.jpeg,http://hbsbwg.cjyun.org/zhujian/p/5367.html,战国（475 BC—221BC） 长17.6—25.7cm 1993年荆门郭店1号墓出土 原藏荆门博物馆 《太一生水》是首次发现的先秦时期有关宇宙生成的重要文献。
睡虎地秦简《效律》,中国,湖北博物馆,秦,长27cm,竹木简牍,https://img.cjyun.org/a/10695/202301/01805cc1ab6b17e9a31982cb7a20bb50.jpeg,http://hbsbwg.cjyun.org/zhujian/p/5371.html,秦（221 BC—207 BC) 长27cm 1975年云梦睡虎地11号墓出土 湖北省博物馆藏 共计60枚竹简，详细规定了核验县和都官物资账目的一系列制度。
曾侯乙墓遣策,中国,湖北博物馆,战国,长70—75cm,竹木简牍,https://img.cjyun.org/a/10695/202301/83a234f8cb14fa7c7ca67979fe5682bc.jpeg,http://hbsbwg.cjyun.org/zhujian/p/5376.html,战国（475 BC—221BC） 长70—75cm 1978年随县擂鼓墩1号墓出土 湖北省博物馆藏
曾侯乙墓竹签牌,中国,湖北博物馆,战国,长10—11cm,竹木简牍,https://img.cjyun.org/a/10695/202301/63d40c7ae6c0ac78aec7915dd66a28b1.jpeg,http://hbsbwg.cjyun.org/zhujian/p/5377.html,战国（475 BC—221BC） 长10—11cm 1978年随县擂鼓墩1号墓出土 湖北省博物馆藏 曾侯乙墓出土了两枚竹简牌，均墨书“□轩之马甲”
包山楚墓竹签牌,中国,湖北博物馆,战国,长7—12.5cm,竹木简牍,https://img.cjyun.org/a/10695/202301/68f1b5e82196d765c909af019566515f.jpeg,http://hbsbwg.cjyun.org/zhujian/p/5378.html,战国（475 BC—221BC） 长7—12.5cm 1987年荆门包山2号墓出土 湖北省博物馆藏 包山楚墓出土了31枚竹签牌，内容是物品名称，属标签一类。所选4枚上书“□此”、“庶鷄”、“葚”、“菻”。
睡虎地秦简日书甲种：《直室门》,中国,湖北博物馆,秦,长25cm,竹木简牍,https://img.cjyun.org/a/10695/202301/5a3aa58e7b91ac9ffe8132266c04145b.jpeg,http://hbsbwg.cjyun.org/zhujian/p/5380.html,秦（221 BC—207 BC) 长25cm 1975年云梦睡虎地11号墓出土 湖北省博物馆藏 《直室门》分三栏。上栏画出22处门，中栏、下栏记述自寡门开始，顺时针方向，住房所当各门的吉凶。
龙岗木牍,中国,湖北博物馆,秦,"长36.5, 宽3.2cm",竹木简牍,https://img.cjyun.org/a/10695/202301/e01d821049ea9399b134a00e0b2ae7a7.jpeg,http://hbsbwg.cjyun.org/zhujian/p/5382.html,秦（221 BC—207 BC) 长36.5、宽3.2cm 1975年云梦龙岗6号墓出土 湖北省博物馆藏 正反二面皆墨书秦隶，计38字。内容纠正误判的法律文书。
睡虎地秦简《日书》甲种《艮山图》,中国,湖北博物馆,秦,长25cm,竹木简牍,https://img.cjyun.org/a/10695/202301/88ebcf44ec04ee21b6b450d1618ba377.jpeg,http://hbsbwg.cjyun.org/zhujian/p/5384.html,秦（221 BC—207 BC) 长25cm 1975年云梦睡虎地11号墓出土 湖北省博物馆藏 《艮山图》是云梦睡虎地秦简《日书》甲种中的一篇，是流行于民间的数术禁忌，其思想来源是《周易》 。该篇《日书》由一幅图和两段文字组成。图绘在简四七正贰 - 六〇正贰之上，文字写在简四七正叁 - 五三正叁之上。
毛家园木牍,中国,湖北博物馆,秦,"长22.1, 宽4.2cm",竹木简牍,https://img.cjyun.org/a/10695/202301/07199b3f88a24f33d70cc1adb7d9230b.jpeg,http://hbsbwg.cjyun.org/zhujian/p/5383.html,秦（206 BC—8 AD) 长22.1、宽4.2cm 1986年江陵毛家园1号汉墓出土 湖北省博物馆藏 木牍正面墨书汉隶文字，内容系告地下官吏书。
望山竹简,中国,湖北博物馆,战国,长63.7-64.1厘米,竹木简牍,https://img.cjyun.org/a/10695/202301/554b916321cfec5a49c57a0d53fdf459.jpeg,http://hbsbwg.cjyun.org/zhujian/p/4726.html,战国 长63.7-64.1厘米 1965江陵望山1号墓出土
彩绘人物车马出行图,中国,湖北博物馆,战国,"展开全长87.4厘米, 宽5.2厘米",镇馆之宝,https://img.cjyun.org/a/10695/202301/19cf29bf952899dadd708119328a8d1d.jpeg,http://hbsbwg.cjyun.org/zgzb/p/6914.html,彩绘人物车马出行图，1987年出土于湖北荆门包山楚墓，是一件漆奁外壁一周的漆画，展开全长87.4厘米，宽5.2厘米，描绘了战国时期人物车马出行的场景。画中用土黄、桔红、海蓝和棕色等颜色，勾勒出一幅色彩艳丽、生动活泼、富有立体感的图画。最为引人注目的是画师别具匠心地用五棵随风摇曳的柳树，将画面巧妙地分隔成五个画段，强化了故事情节。第一和第二画段表现的是出行场面，在画卷的第三段，只画了一只狗和一只猪，它们跃身急奔的神态为整幅画卷增添了生机，第四段和第五段表现的是迎宾场景。 整幅画人物姿态各异，猪犬腾跃，车马有序，情节首尾连贯、过渡自然，被誉为目前中国现存最早的长卷“连环画”，体现了楚国漆器高超的制作工艺。
石家河玉人像,中国,湖北博物馆,,,镇馆之宝,https://img.cjyun.org/a/10695/202301/0078dc77397c3298e9c173d39036431e.jpeg,http://hbsbwg.cjyun.org/zgzb/p/6915.html,石家河玉人像，出土于天门石家河文化遗址，距今4200至4000年，面庞写实，两眼倾斜呈倒置的八字形，鼻宽阔，口扁方微闭，散发着威严与神秘的气息。 石家河文化时期，长江中游地区史前玉器的发展达到高峰，形成了具有鲜明特征的玉文化。
崇阳铜鼓,中国,湖北博物馆,西周,通高75.5厘米,镇馆之宝,https://img.cjyun.org/a/10695/202301/2a950b47e8df909b42ec29276f622d5e.jpeg,http://hbsbwg.cjyun.org/zgzb/p/6916.html,崇阳铜鼓，1977年发现于湖北崇阳县，通高75.5厘米，由铜鼓身、铜鼓座和铜鼓冠三部分组成。圆形仿皮质鼓面无纹饰，鼓身、鼓座和鼓冠上均铸有商代后期流行的具有装饰纹样云雷纹和乳钉纹。这件铜鼓质地厚实古朴，造型奇伟庄重，花纹流畅粗放，代表了我国商代青铜工艺的制作特点与水平。是我国目前所见最早的铜鼓，也是国内保存的唯一一件商代至西周早期的铜鼓。
